timestamp,pic index,text,frame_path
2024-01-28 04:50:08,,"@ | Image size: 7.7MB Timestamp: 047:3422 (2024-01-28-04:50:08 UTC) ‘GPS Tenis 0. PPS: 0, Quality: 0 | No GPS postion | Conversion Rae 296% | Canent imag 36/646:| LR Kevframecc0 7646 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0354.jpg
2024-01-28 04:50:09,,"@ | Image size: 7.7MB Timestamp: 048:3504 (2024-01-28-04:50:09 UTC) ‘GPS Tenis 0. PPS: 0, Qauaity: 0 | No GPS postion | Conversion Raa 2960 | Canent imag 39/646:| LR Keviramecc0/646 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0360.jpg
2024-01-28 04:50:09,3,"@ | Image size: 7.7MB Timestamp: 048:3504 (2024-01-28-04:50:09 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa 296% | Canent imag 38/646:| LR Keviramecc0 7/646 | Shutter 76 Gein 0 Ga 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0363.jpg
2024-01-28 04:50:11,4,"@ | Image size: 7.9MB Timestamp: 050:3668 (2024-01-28-04:50:11 UTC) ‘GPS Tees 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 296% | Carent imag 44/646:| LR Keviramecc0 7646 | Shutter 76 Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0378.jpg
2024-01-28 04:50:12,,"@ | Image size: 8.0MB Timestamp: 051:3749 (2024-01-28-04:50:12 UTC) ‘GPS Tenis 0. PPS: 0, Quads: 0 | No GPS postion | Conversion Raa 296% | Curent imag 42/646:| LR Keviramecc0 7646 | Shutter 76 Gel 0 Gam 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0387.jpg
2024-01-28 04:50:12,4,"@ | Image size: 8.0MB Timestamp: 051:3749 (2024-01-28-04:50:12 UTC) ‘GPS Tenis 0. PPS: 0, Quite: 0 | No GPS postion | Conversion Raa 296% | Curent imag 42/646:| LR Keviramecc0/646 | Shutter 76 Geir 0 Gane 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0390.jpg
2024-01-28 04:50:13,4,"@ | Image size: 8.1MB Timestamp: 052:3832 (2024-01-28-04:50:13 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Rae 2965 | Curent imag: 43/646:| LR Keviramecc0 7646 | Shutter 76 Geir 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0396.jpg
2024-01-28 04:50:14,,"@ | Image size: 7.7MB Timestamp: 053:3913 (2024-01-28-04:50:14 UTC) ‘GPS Tees 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa 296% | Curent imag: 44/6546:| LR Kevframecc0 7646 | Shutter 77. Gein 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0402.jpg
2024-01-28 04:50:15,,"@ | Image size: 7.7MB Timestamp: 054:3995 (2024-01-28-04:50:15 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 306: | Curent imag: 45/646:| LR Kesframecc0 7/646 | Shutter 76 Gel 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0411.jpg
2024-01-28 04:50:15,4,"@ | Image size: 7.7MB Timestamp: 054:3995 (2024-01-28-04:50:15 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | NoGPS postion | Conversion Raa 206 | Carent imag 45/646:| LR Keviramecc0/646 | Shutter 76 Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0417.jpg
2024-01-28 04:50:17,4,"@ | Image size: 7.7MB Timestamp: 056:4159 (2024-01-28-04:50:17 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa 206 | Carent imag 47 /646:| LR Keviramecc0/646 | Shutter 76 Gein 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0429.jpg
2024-01-28 04:50:19,4,"@ | Image size: 7.7MB Timestamp: 057:4240 (2024-01-28-04:50:19 UTC) ‘GPS Tenis 0. PPS: 0, Quai: 0 | No GPS postion | Conversion Raa 20G% | Carent imag 48/546:| LR Kesiramecc0/646 | Shutter 76 Geli 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0438.jpg
2024-01-28 04:50:20,4,"@ | Image size: 7.8MB Timestamp: 058:4323 (2024-01-28-04:50:20 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | NoGPS postion | Conversion Raa 206 | Curent imag: 49/646:| LR Kesiramecc0/646 | Shutter 76 Ge 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0447.jpg
2024-01-28 04:50:21,5,"@ | Image size: 7.7MB Timestamp: 059:4404 (2024-01-28-04:50:21 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa 206 | Carent imag 50/646:| LR Keviramecc0 7/646 | Shutter 76 Geli 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0456.jpg
